,N° de contrat,Société,Nombre de clients non agrégés,Nombre de clients agrégés,Total des clients,Nombre de prospects non agrégés,Nombre de prospects agrégés,Total des prospects,Total des clients et prospects non agrégés,Total des clients et prospects agrégés,Total des clients et prospects,Signature@ - Accès,Signature@ - Nombre signé,GED - Accès,GED - Nombre d'unités utilisées,Nombre de comptes agrégés,Nombre de supports agrégés,Encours agrégé en €,Nombre de connexion,Temps de connexion (H),Nombre de connexion (3 mois),Temps de connexion (H) (3 mois),Nombre de connexion (6 mois),Temps de connexion (H) (6 mois),Nombre de connexion (année),Temps de connexion (H) (année),Type de contrat,Elearning 1,Encours (Assurances - Fonds Euro),Encours (Assurances - hors Fonds Euro),Encours (Produits hors assurances),Date,MoneyPitch - Accès,MoneyPitch - Nombre client connectés,MoneyPitch - Nombre d'accès MoneyPitch ouvert,Facturable à l'encours,Salesforce,Total des emails expédiés aux contacts agrégés,Total des emails expédiés aux contacts non agrégés,Taux de complétude moyens,Profils V2,Profils V3,Nombre de projets/parcours,Mise à jour RIC,Conformité contacts,Conformité comptes,Personnes morales,MoneyPitch - Nombre d'accès,MoneyPitch - Nombre de comptes agrégés,MoneyPitch - Encours comptes courants,MoneyPitch - Encours livrets,MoneyPitch - Encours Compte titres,MoneyPitch - Encours assurance,MoneyPitch - Encours epargne salariale,MoneyPitch - Nombre consultation,MoneyPitch - MoneyPitch à facturer,MoneyPitch - Nombre d'accès avec agrégation de comptes,Consultation tuto O2S,O2S - Nombre d'accès (hors administrateur),MoneyPitch - Accès - MP,MoneyPitch - Nombre client connectés - MP,MoneyPitch - Nombre d'accès MoneyPitch ouvert - MP,MoneyPitch - Nombre d'accès MoneyPitch ouvert sans agrégation - MP,MoneyPitch - Nombre d'accès MoneyPitch ouvert avec agrégation - MP,MoneyPitch - MoneyPitch à facturer - MP sans agrégation,MoneyPitch - MoneyPitch à facturer - MP avec agrégation,Segmentation,O2S - Nombre d'accès gratuit,Signature@ - Nombre de signature gratuite,GED - Nombre d'unité gratuite,Signature@ - Nombre de signatures à facturer,TOTAL SE périodes gratuites,MoneyPitch - MoneyPitch gratuit - MP sans agrégation,MoneyPitch - MoneyPitch gratuit - MP avec agrégation,MoneyPitch - Accès gratuits résiliés,MoneyPitch - Accès résiliés - MP Premium,Churner,Signature@ - Nombre de signature - A facturer ,MoneyPitch - Nombre client connectés - MP Premium,Nombre d'accès MoneyPitch Premium ouverts,Nombre d'accès MoneyPitch Premium ouverts sans agrégation,Nombre d'accès MoneyPitch Premium ouverts avec agrégation,MoneyPitch - MoneyPitch à facturer - MP Premium sans agrégation,MoneyPitch - MoneyPitch gratuit - MP Premium sans agrégation,MoneyPitch - MoneyPitch à facturer - MP Premium avec agrégation,MoneyPitch - MoneyPitch gratuit - MP Premium avec agrégation,MoneyPitch - Accès - MoneyPitch,MoneyPitch - Nombre client connectés - MoneyPitch,Nombre d'accès MoneyPitch ouverts,MoneyPitch - MoneyPitch à facturer - MoneyPitch,MoneyPitch - Accès résiliés - MoneyPitch,MoneyPitch - Accès - MoneyPitch Starter,MoneyPitch - Nombre client connectés - MoneyPitch Starter,MoneyPitch - Nombre d'accès MoneyPitch ouvert - MoneyPitch Starter,MoneyPitch - MoneyPitch à facturer - MoneyPitch Starter,Nombre d'accès MoneyPitch Starter ouverts sur le mois (Flux),MoneyPitch Starter ouverts (stock),Accès convertis en MoneyPitch - MoneyPitch Starter,Accès convertis en Premium - MoneyPitch Starter,Projets suivis,Projet (autre statut),Nombre de parcours projet créés sur le mois (Flux),Projet (parcours en cours de création),Projet (parcours en cours de traitement),Projet (parcours suivi),Projet (parcours archivé),Projet (parcours fermé),Encours agrégé calcul cumul,Société : Nom de la société,Société : Employés,Société : Type de marché,Code client,Société : Commercial en charge de la société,Statut,Date de signature,Société : ID de la société,Date de résiliation,Date d'effet résiliation,Motif de résiliation,Société + N° Contrat,Taux de conformité des contacts en %,Taux de conformité des comptes en %,Temps moyen par connexion (H),jours_ouvrés,O2S - Nombre d'accès total,Temps de connexion moyen par jour ouvré et par utilisateur (H),Nombre de connexion moyenne par jour ouvré par utilisateur,Nombre de connexions moyennes par semaine par utilisateur,Nombre de projets par jour ouvré et par utilisateur,Nombre de projets suivis par contacts agrégés,Nombre de projets suivis par utilisateur,Encours moyen par clients agrégés et prospects agrégés,Nombre de clients agrégés et non agrégés par utilisateur,Nombre de signatures à facturer par jour ouvré et par utilisateur,Ratio nombre de profils (V2 et V3) par rapport aux nombres de clients agrégés et non agrégés,Nombre de profils par utilisateur,Profils V2 + V3,Proportion des contacts agrégés,Nombre de comptes par contact agrégé,Nombre de supports par compte,Part des contacts agrégés avec profils,Contacts par utilisateur,Total de l'encours MoneyPitch en €,Taux d'utilisation MoneyPitch Premium en %,Taux d'utilisation MoneyPitch en %,Nombre de MoneyPitch ouverts Premium + Normal,Taux d'utilisation de l'ensemble des MoneyPitch en %,Total des clients connectés MoneyPitch,Taux d'équipement MoneyPitch (en %),Taux de clients MoneyPitch actifs (en %),Encours moyen MP,Nombre d'accès MoneyPitch gratuits (TTL),Nombre d'accès MoneyPitch Premium  gratuits (PM),Nombre d'accès MoneyPitch Standard gratuits (STD),Utilise MoneyPitch,Utilisation O2S,Cabinets n'utilisant pas O2S,Entrant/Sortant - N0 / N1,Entrant ou Sortant - N0 / N1,Entité niveau 1,Entité niveau 2
67871,CR1000423,INSTITUT DU PATRIMOINE,1236.0,2725.0,3961.0,216.0,0.0,216.0,1452.0,2725.0,4177.0,Illimité,,,19.957245867699,5167.0,17664.0,380723287.32,824.0,1362.1163888889,2322.0,5618.6338888889,4252.0,10308.978055556,9642.0,23822.317222222,,0.0,168677130.05,178602022.2,33444135.07,2022-12,,,,Non,5368.0,1497.0,244.0,84.069027,308.0,2245.0,9.0,1.0,880.0,4236.0,62.0,,3529.0,11337068.84,15506519.71,10543363.4,24148959.18,41328.22,1508.0,,328.0,0.0,39.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,88.0,,,,0.0,0.0,,,239.0,711.0,383.0,328.0,377.0,0.0,328.0,0.0,Illimité,111.0,473.0,468.0,2.0,Illimité,0.0,5.0,5.0,1.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,380723287.32,INSTITUT DU PATRIMOINE,21 à 99,STRATEGIC MARKET,5368.0,Nadir AMROUCHE,Actif,2010-06,0015800000AXOvt,,,,INSTITUT DU PATRIMOINE / CR1000423,22.21661196667508,81.9818076253145,1.653053870010801,22.0,40.0,1.5478595328282956,0.9363636363636364,4.746543778801843,0.0102272727272727,0.0033027522935779,0.225,139714.96782385322,99.025,0.1,0.6445342085331986,63.825,2553.0,0.6523820924108211,1.8961467889908257,3.4186181536675053,0.936880733944954,104.425,61577239.35,33.61462728551336,23.46723044397463,1184.0,29.56081081081081,350.0,28.35,29.56,187735.48582317075,13.0,6.0,7.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
67872,CR1000423,INSTITUT DU PATRIMOINE,1235.0,2694.0,3929.0,219.0,1.0,220.0,1454.0,2695.0,4149.0,Illimité,,,20.091762800701,5070.0,17875.0,378849056.24,1301.0,1307.9480555556,2926.0,4871.4263888889,4721.0,9767.4044444444,10151.0,23196.598611111,,0.0,162058386.79,183855947.55,32934721.9,2023-01,,,,Non,5368.0,1376.0,236.0,83.984769,299.0,2234.0,10.0,2.0,901.0,4226.0,58.0,,3608.0,11081668.51,15930907.46,10229816.66,21773542.82,42449.56,2049.0,,336.0,0.0,38.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,144.0,,,,0.0,7.0,,,279.0,717.0,381.0,336.0,382.0,0.0,336.0,0.0,Illimité,144.0,480.0,478.0,7.0,Illimité,0.0,7.0,7.0,2.0,7.0,0.0,0.0,10.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,378849056.24,INSTITUT DU PATRIMOINE,21 à 99,STRATEGIC MARKET,5368.0,Nadir AMROUCHE,Actif,2010-06,0015800000AXOvt,,,,INSTITUT DU PATRIMOINE / CR1000423,22.92620865139949,83.35305719921105,1.0053405500043042,22.0,39.0,1.5244149831650349,1.5163170163170163,7.686399621883493,0.0116550116550116,0.0037105751391465,0.2564102564102564,140574.7889573284,100.74358974358974,0.1678321678321678,0.6446933061847798,64.94871794871794,2533.0,0.6495541094239575,1.8812615955473095,3.525641025641025,0.9398886827458256,106.3846153846154,59058385.01,38.912133891213394,30.0,1197.0,35.338345864661655,423.0,28.85,35.34,175769.00300595237,15.0,6.0,9.0,1.0,Utilise O2S,0,0.0,Reste,Pas de groupement défini,Pas de groupement défini
67873,CR1000423,INSTITUT DU PATRIMOINE,1189.0,2706.0,3895.0,280.0,1.0,281.0,1469.0,2707.0,4176.0,Illimité,,,20.368217484094,5100.0,18148.0,379315501.8,1573.0,1709.0841666667,3784.0,4578.0641666667,5961.0,10847.857222222,10876.0,22522.372777778,,0.0,158811544.48,187280497.2,33223460.12,2023-02,,,,Non,5368.0,2796.0,885.0,83.928719,298.0,2242.0,10.0,2.0,953.0,4263.0,58.0,,3654.0,10981416.61,16230915.3,9736649.39,22226808.33,49930.13,1820.0,,342.0,0.0,38.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,206.0,,,,0.0,1.0,,,281.0,735.0,393.0,342.0,388.0,0.0,342.0,0.0,Illimité,135.0,494.0,489.0,1.0,Illimité,0.0,7.0,7.0,2.0,7.0,0.0,2.0,10.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,379315501.8,INSTITUT DU PATRIMOINE,21 à 99,STRATEGIC MARKET,5368.0,Nadir AMROUCHE,Actif,2010-06,0015800000AXOvt,,,,INSTITUT DU PATRIMOINE / CR1000423,24.460985626283367,83.58823529411765,1.0865125026488875,20.0,39.0,2.1911335470085898,2.0166666666666666,9.293394777265744,0.0128205128205128,0.0036941263391207,0.2564102564102564,140123.93860362025,99.87179487179488,0.2641025641025641,0.6521181001283697,65.12820512820512,2540.0,0.648227969348659,1.884004432951607,3.55843137254902,0.9383080901366828,107.07692307692308,59225719.76,38.23129251700681,27.327935222672068,1229.0,33.84865744507729,416.0,29.43,33.85,173174.61918128654,12.0,6.0,6.0,1.0,Utilise O2S,0,0.0,Reste,Pas de groupement défini,Pas de groupement défini
73185,CT0014085,PRIMONIAL PARTENAIRES - 8EME SENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aucun,,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,2022-02,,,,Oui,6437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,L'OFFICE BY PRIMONIAL,21 à 99,STRATEGIC MARKET,6437.0,Gérald BACQUET,Actif,2022-02,0015800000AXPG6,,,,L'OFFICE BY PRIMONIAL / CT0014085,,,0.0,20.0,1.0,0.0,0.1,0.4608294930875576,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
73186,CT0014085,PRIMONIAL PARTENAIRES - 8EME SENS,0.0,38.0,38.0,0.0,0.0,0.0,0.0,38.0,38.0,Illimité,,,0.0014728931710124,63.0,132.0,109813753.16,52.0,14.40777777777778,54.0,14.40777777777778,54.0,14.40777777777778,54.0,14.40777777777778,,0.0,69310984.94000001,28631354.54,11871413.68,2022-03,,,,Oui,6437.0,0.0,0.0,45.440789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,109813753.16000004,L'OFFICE BY PRIMONIAL,21 à 99,STRATEGIC MARKET,6437.0,Gérald BACQUET,Actif,2022-02,0015800000AXPG6,,,,L'OFFICE BY PRIMONIAL / CT0014085,0.0,0.0,0.2770726495726496,23.0,3.0,0.2088083735909822,0.753623188405797,3.993855606758833,,,,2889835.6094736843,12.666666666666666,0.0,0.0,0.0,0.0,1.0,1.6578947368421053,2.095238095238096,0.0,12.666666666666666,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
73187,CT0014085,PRIMONIAL PARTENAIRES - 8EME SENS,0.0,60.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,Illimité,,,0.0023074662312865,87.0,168.0,110592895.78,40.0,9.739166666666666,94.0,24.14694444444444,94.0,24.14694444444444,94.0,24.14694444444444,,0.0,70492972.63999996,28228509.46000004,11871413.68,2022-04,,,,Oui,6437.0,0.0,0.0,29.505333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,Aucun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,110592895.78,L'OFFICE BY PRIMONIAL,21 à 99,STRATEGIC MARKET,6437.0,Gérald BACQUET,Actif,2022-02,0015800000AXPG6,,,,L'OFFICE BY PRIMONIAL / CT0014085,0.0,0.0,0.2434791666666666,20.0,3.0,0.1623194444444444,0.6666666666666666,3.0721966205837177,0.0,0.0,0.0,1843214.9296666668,20.0,0.0,0.0166666666666666,0.3333333333333333,1.0,1.0,1.45,1.9310344827586208,0.0166666666666666,20.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
73188,CT0014085,PRIMONIAL PARTENAIRES - 8EME SENS,0.0,119.0,119.0,2.0,0.0,2.0,2.0,119.0,121.0,Illimité,,,0.002400966361165,160.0,276.0,127428356.43,40.0,11.08027777777778,132.0,35.22722222222222,134.0,35.22722222222222,134.0,35.22722222222222,,0.0,81279096.41999997,34277846.32999998,11871413.68,2022-05,,,,Oui,6437.0,0.0,0.0,36.167686,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,127428356.42999996,L'OFFICE BY PRIMONIAL,21 à 99,STRATEGIC MARKET,6437.0,Gérald BACQUET,Actif,2022-02,0015800000AXPG6,,,,L'OFFICE BY PRIMONIAL / CT0014085,0.0,0.0,0.2770069444444445,21.0,3.0,0.1758774250440917,0.6349206349206349,3.0721966205837177,0.0,0.0,0.0,1070826.5246218487,39.66666666666666,0.0,0.0084033613445378,0.3333333333333333,1.0,0.9834710743801652,1.3445378151260503,1.725,0.0084033613445378,40.333333333333336,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
73189,CT0014085,PRIMONIAL PARTENAIRES - 8EME SENS,0.0,119.0,119.0,2.0,0.0,2.0,2.0,119.0,121.0,Illimité,,,0.0196603713557124,161.0,282.0,124626930.2399999,35.0,51.1525,126.0,73.80611111111111,169.0,86.37972222222223,169.0,86.37972222222223,,0.0,81293436.08000001,31462080.48,11871413.68,2022-06,,,,Oui,6437.0,4.0,0.0,50.483554,0.0,1.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,2.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,124626930.24,L'OFFICE BY PRIMONIAL,21 à 99,STRATEGIC MARKET,6437.0,Gérald BACQUET,Actif,2022-02,0015800000AXPG6,,,,L'OFFICE BY PRIMONIAL / CT0014085,0.0,0.0,1.4615,22.0,3.0,0.7750378787878788,0.5303030303030303,2.6881720430107525,0.0,0.0,0.0,1047285.128067226,39.66666666666666,0.0303030303030303,0.0084033613445378,0.3333333333333333,1.0,0.9834710743801652,1.3529411764705883,1.751552795031056,0.0084033613445378,40.333333333333336,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
73190,CT0014085,PRIMONIAL PARTENAIRES - 8EME SENS,1.0,114.0,115.0,2.0,0.0,2.0,3.0,114.0,117.0,Illimité,,,0.0345452837646007,162.0,287.0,126243847.0500001,39.0,45.39,114.0,107.6227777777778,208.0,131.7697222222222,208.0,131.7697222222222,,0.0,80900864.68000008,33471568.68999999,11871413.68,2022-07,,,,Oui,6437.0,1.0,0.0,60.797094,0.0,2.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,1.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,126243847.05000009,L'OFFICE BY PRIMONIAL,21 à 99,STRATEGIC MARKET,6437.0,Gérald BACQUET,Actif,2022-02,0015800000AXPG6,,,,L'OFFICE BY PRIMONIAL / CT0014085,0.0,0.0,1.1638461538461538,20.0,3.0,0.7565,0.65,2.995391705069125,0.0,0.0,0.0,1107402.167105264,38.333333333333336,0.0166666666666666,0.017391304347826,0.6666666666666666,2.0,0.9743589743589745,1.4210526315789471,1.771604938271605,0.0175438596491228,39.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
73191,CT0014085,PRIMONIAL PARTENAIRES - 8EME SENS,1.0,113.0,114.0,2.0,0.0,2.0,3.0,113.0,116.0,Illimité,,,0.0387984430417418,162.0,287.0,126215081.33,24.0,20.08027777777778,101.0,116.6227777777778,230.0,151.85,232.0,151.85,,0.0,81126540.71000007,33217126.93999999,11871413.68,2022-08,,,,Oui,6437.0,0.0,0.0,66.064741,0.0,2.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,126215081.33000007,L'OFFICE BY PRIMONIAL,21 à 99,STRATEGIC MARKET,6437.0,Gérald BACQUET,Actif,2022-02,0015800000AXPG6,,,,L'OFFICE BY PRIMONIAL / CT0014085,0.0,0.0,0.8366782407407408,22.0,3.0,0.304246632996633,0.3636363636363636,1.8433179723502304,0.0,0.0,0.0,1116947.6223893806,38.0,0.0,0.0175438596491228,0.6666666666666666,2.0,0.9741379310344828,1.4336283185840708,1.771604938271605,0.0176991150442477,38.66666666666666,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
73192,CT0014085,PRIMONIAL PARTENAIRES - 8EME SENS,1.0,113.0,114.0,2.0,0.0,2.0,3.0,113.0,116.0,Illimité,,,0.0387984430417418,163.0,290.0,124643710.75,21.0,4.865277777777778,84.0,70.33555555555556,210.0,144.1416666666667,253.0,156.7152777777778,,0.0,80716260.28999996,32056036.78,11871413.68,2022-09,,,,Oui,6437.0,0.0,0.0,67.148448,0.0,2.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124643710.74999996,L'OFFICE BY PRIMONIAL,21 à 99,STRATEGIC MARKET,6437.0,Gérald BACQUET,Actif,2022-02,0015800000AXPG6,,,,L'OFFICE BY PRIMONIAL / CT0014085,0.0,0.0,0.2316798941798941,22.0,3.0,0.0737163299663299,0.3181818181818182,1.6129032258064515,0.0,0.0,0.0,1103041.688053097,38.0,0.0,0.0175438596491228,0.6666666666666666,2.0,0.9741379310344828,1.4424778761061947,1.7791411042944785,0.0176991150442477,38.66666666666666,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
73193,CT0014085,PRIMONIAL PARTENAIRES - 8EME SENS,21.0,113.0,134.0,2.0,0.0,2.0,23.0,113.0,136.0,Illimité,,,0.0450689978897571,163.0,289.0,124103284.14,27.0,54.21305555555556,72.0,79.15861111111111,186.0,186.7813888888889,280.0,210.9283333333333,,0.0,80102533.41000003,32129337.04999999,11871413.68,2022-10,,,,Oui,6437.0,0.0,0.0,67.879191,0.0,2.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124103284.14000002,L'OFFICE BY PRIMONIAL,21 à 99,STRATEGIC MARKET,6437.0,Gérald BACQUET,Actif,2022-02,0015800000AXPG6,,,,L'OFFICE BY PRIMONIAL / CT0014085,0.0,0.0,2.007890946502058,21.0,3.0,0.8605246913580248,0.4285714285714286,2.0737327188940093,0.0,0.0,0.0,1098259.151681416,44.66666666666666,0.0,0.0149253731343283,0.6666666666666666,2.0,0.8308823529411765,1.4424778761061947,1.7730061349693251,0.0176991150442477,45.333333333333336,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
73194,CT0014085,PRIMONIAL PARTENAIRES - 8EME SENS,22.0,113.0,135.0,2.0,0.0,2.0,24.0,113.0,137.0,Illimité,,,0.045009922236204,163.0,289.0,123803100.43,26.0,15.128888888889,80.0,76.808888888889,177.0,190.83,306.0,226.05722222222,,0.0,79928044.99,32003641.76,11871413.68,2022-11,,,,Oui,6437.0,0.0,0.0,67.985839,0.0,2.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123803100.43,L'OFFICE BY PRIMONIAL,21 à 99,STRATEGIC MARKET,6437.0,Gérald BACQUET,Actif,2022-02,0015800000AXPG6,,,,L'OFFICE BY PRIMONIAL / CT0014085,0.0,0.0,0.5818803418803461,20.0,3.0,0.25214814814815,0.4333333333333333,1.9969278033794164,0.0,0.0,0.0,1095602.6586725663,45.0,0.0,0.0148148148148148,0.6666666666666666,2.0,0.8248175182481752,1.4424778761061947,1.7730061349693251,0.0176991150442477,45.66666666666666,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
73195,CT0014085,PRIMONIAL PARTENAIRES - 8EME SENS,22.0,116.0,138.0,2.0,0.0,2.0,24.0,116.0,140.0,Illimité,,,0.045009922236204,168.0,330.0,123892266.32,32.0,12.147222222222,85.0,81.489166666667,169.0,151.82472222222,338.0,238.20444444444,,0.0,79575749.24,32445103.4,11871413.68,2022-12,,,,Oui,6437.0,0.0,0.0,68.038429,0.0,2.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123892266.32,L'OFFICE BY PRIMONIAL,21 à 99,STRATEGIC MARKET,6437.0,Gérald BACQUET,Actif,2022-02,0015800000AXPG6,,,,L'OFFICE BY PRIMONIAL / CT0014085,0.0,0.0,0.3796006944444375,22.0,3.0,0.1840488215488182,0.4848484848484848,2.457757296466974,0.0,0.0,0.0,1068036.7786206896,46.0,0.0,0.0144927536231884,0.6666666666666666,2.0,0.8285714285714286,1.4482758620689655,1.9642857142857144,0.0172413793103448,46.66666666666666,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
73196,CT0014085,PRIMONIAL PARTENAIRES - 8EME SENS,23.0,119.0,142.0,2.0,0.0,2.0,25.0,119.0,144.0,Illimité,,,0.045669721439481,171.0,363.0,123570025.69,50.0,8.4991666666667,109.0,43.623055555556,180.0,114.93388888889,388.0,246.70361111111,,0.0,78486431.63,33212180.38,11871413.68,2023-01,,,,Oui,6437.0,1.0,2.0,68.450972,0.0,2.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,1.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,Illimité,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123570025.69,L'OFFICE BY PRIMONIAL,21 à 99,STRATEGIC MARKET,6437.0,Gérald BACQUET,Actif,2022-02,0015800000AXPG6,,,,L'OFFICE BY PRIMONIAL / CT0014085,0.0,0.0,0.1699833333333339,22.0,3.0,0.128775252525253,0.7575757575757577,3.840245775729647,0.0,0.0,0.0,1038403.5772268908,47.333333333333336,0.0151515151515151,0.0140845070422535,0.6666666666666666,2.0,0.8263888888888888,1.4369747899159664,2.12280701754386,0.0168067226890756,48.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Utilise O2S,0,0.0,Reste,Pas de groupement défini,Pas de groupement défini
